DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Terminal 8,Departure,International,7282
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,369543
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,6180
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,294565
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,150
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,150
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,417844
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,406059
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,24343
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 2,Arrival,International,183000
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,24356
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 2,Departure,International,193816
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,177371
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,177153
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 3,Departure,International,18905
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,456259
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 4,Arrival,International,9348
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,444772
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 4,Departure,International,39246
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,277144
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 5,Arrival,International,23614
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,278472
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 5,Departure,International,15957
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,348401
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 6,Arrival,International,29650
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,348554
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 6,Departure,International,79518
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,144987
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 7,Arrival,International,73602
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,149699
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 7,Departure,International,38201
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,143433
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1747
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,139037
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Terminal 8,Departure,International,4997
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5580
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,381578
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7343
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,348660
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,108
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,10
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,128
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Misc. Terminal,Departure,International,9
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,429152
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,427937
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,30940
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 2,Arrival,International,179620
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,31124
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 2,Departure,International,209660
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,185367
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,189423
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 3,Departure,International,20359
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,448519
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 4,Arrival,International,13518
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,453605
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 4,Departure,International,39780
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,259552
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 5,Arrival,International,37622
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,263906
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 5,Departure,International,23997
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,410725
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 6,Arrival,International,20306
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,414093
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 6,Departure,International,76887
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,149056
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 7,Arrival,International,70777
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,149525
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 7,Departure,International,35267
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,160055
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1694
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,161598
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Terminal 8,Departure,International,3945
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7568
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,437656
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8991
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,387425
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,41
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Misc. Terminal,Departure,International,49
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,458937
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,456660
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,39153
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 2,Arrival,International,236604
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,38127
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 2,Departure,International,237563
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,203612
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,201351
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 3,Departure,International,23007
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,482025
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 4,Arrival,International,19355
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,476971
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 4,Departure,International,42629
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,284948
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 5,Arrival,International,31655
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,271200
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 5,Departure,International,32412
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,463572
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 6,Arrival,International,28932
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,455832
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 6,Departure,International,73210
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,150480
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 7,Arrival,International,72278
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,158945
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 7,Departure,International,35771
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,177887
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1858
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,170298
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Terminal 8,Departure,International,7719
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8836
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,459053
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7070
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,382286
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,92
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,52
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,148
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Misc. Terminal,Departure,International,2
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,449003
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,460609
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,40976
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 2,Arrival,International,230405
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,36818
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 2,Departure,International,234753
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,204654
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,207726
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 3,Departure,International,19190
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,470197
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 4,Arrival,International,25448
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,483077
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 4,Departure,International,42278
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,283053
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 5,Arrival,International,40195
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,295289
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 5,Departure,International,25468
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,437748
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 6,Arrival,International,24298
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,423694
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 6,Departure,International,72861
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,153326
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 7,Arrival,International,64552
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,163815
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 7,Departure,International,35741
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,161754
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1987
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,163705
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Terminal 8,Departure,International,5502
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7122
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,454728
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9258
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,363821
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,153
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,33
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,148
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,382802
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,381894
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,32165
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 2,Arrival,International,196266
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,30281
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 2,Departure,International,197428
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,170517
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,173902
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 3,Departure,International,20119
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,404128
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 4,Arrival,International,13976
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,407229
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 4,Departure,International,36388
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,233920
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 5,Arrival,International,38663
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,233851
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 5,Departure,International,18979
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,273651
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 6,Arrival,International,11278
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,257620
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 6,Departure,International,59085
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,189804
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 7,Arrival,International,63326
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,200664
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 7,Departure,International,39853
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,122063
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1844
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,122439
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Terminal 8,Departure,International,3030
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7862
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,394858
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9595
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,324443
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,506
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,19
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,301
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,405600
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,398069
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,32055
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 2,Arrival,International,181946
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,31869
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 2,Departure,International,190187
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,165918
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,163832
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 3,Departure,International,21860
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,431072
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 4,Arrival,International,19912
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,420512
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 4,Departure,International,40590
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,250136
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 5,Arrival,International,33430
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,253658
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 5,Departure,International,18618
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,299290
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 6,Arrival,International,19106
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,256462
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 6,Departure,International,69023
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,206332
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 7,Arrival,International,51773
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,217990
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 7,Departure,International,32390
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,126864
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1760
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,127619
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Terminal 8,Departure,International,3122
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8138
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,364573
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,6003
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,340936
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,28416
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,11
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,27735
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,390769
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,389021
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,28026
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 2,Arrival,International,153123
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,27889
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 2,Departure,International,162919
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,165116
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,168837
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 3,Departure,International,18139
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,384563
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 4,Arrival,International,27218
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,386746
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 4,Departure,International,34754
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,253338
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 5,Arrival,International,36102
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,254015
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 5,Departure,International,19562
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,262961
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 6,Arrival,International,13556
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,259507
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 6,Departure,International,64003
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,191845
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 7,Arrival,International,74676
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,198465
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 7,Departure,International,36482
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,118738
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 8,Arrival,International,1584
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,116312
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Terminal 8,Departure,International,5393
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7016
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,325724
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7295
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,303817
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Imperial Terminal,Arrival,Domestic,159
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Misc. Terminal,Arrival,Domestic,52361
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Misc. Terminal,Arrival,International,7
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Misc. Terminal,Departure,Domestic,49949
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 1,Arrival,Domestic,388094
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 1,Departure,Domestic,381086
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 2,Arrival,Domestic,30594
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 2,Arrival,International,177712
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 2,Departure,Domestic,31177
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 2,Departure,International,187853
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 3,Arrival,Domestic,174198
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 3,Departure,Domestic,176627
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 3,Departure,International,19740
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 4,Arrival,Domestic,376023
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 4,Arrival,International,20730
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 4,Departure,Domestic,375478
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 4,Departure,International,34930
